create_age(months),expiry_age(months),update_age(days),URL,Label
-1,-1,-1,http://victronauto.com.au/USAAK/Usaa/index.php...,1
219,9,480,http://forfoxsake.com/...,0
12,24,363,http://haoqin87.com/preview%20/gtex/verification.php...,1
223,77,685,http://www.euphoriachocolate.com/...,0
193,11,775,http://www.sosenflorist.com/...,0
235,17,24,http://www.madeinpakistan.com/bnc/...,0
169,71,2176,http://www.pagalguy.com/...,0
-1,2,690,http://www.sport.co.uk/football/liverpool/...,0
29,7,-1,http://www.bel-sodeystvie.ru/carpress/wp-content/themes/twentyfourteen...,1
-1,-1,-1,http://www.lacrecheenchantee.lu/libraries/joomla/documento/c0b8fb52ffb...,1
8,4,249,http://www.cabscochin.com/Global/index.php...,1
85,11,1,http://autodefentsa.info/programaslapila/chase.summary/8e99a64e138ea91...,1
10,2,231,http://cihansusam.com/Limited/index.php...,1
159,9,131,http://creme.dcode.org/...,0
200,4,1034,http://www.carringtontea.com/...,0
97,23,42,http://www.woodspriteorganicbody.com/...,0
35,1,60,http://www.karejones.com/Doc/d1f94f1373b84f234f1beb763003e230/...,1
102,19,155,http://www.brianclough.com/...,0
260,4,242,http://www.chevrolet.com/...,0
278,70,655,http://www.forbes.com/lists/...,0
137,19,193,https://mktmultialerta.websiteseguro.com/clienteseguro/cadastro/...,1
-1,-1,-1,http://buysaffrononline.com.au/drop/update/6d4e57629aedcfcd5dc884aa976...,1
62,57,1902,http://www.jhanjartv.com/ok_site/team/E-mail.html...,1
52,8,42,http://vertebraledu.org/includes/apache/91899c3d4b39833434140f73dbffd0...,1
226,2,726,http://www.sipri.org/...,0
182,10,60,http://www.indiatodaygroup.com/...,0
-1,-1,-1,http://zonawifidigital.com.ve/galeria/pictures/gallery/online-banking/...,1
189,3,149,http://www.8mm16mmfilmscollectibles.com/...,0
62,10,55,http://www.espnfc.com/club/manchester-united/360/index...,0
103,5,568,http://mtwebsdevelopment.co.uk/demosite/shop/ssl/revalidate/Update.htm...,1
163,5,213,http://www.coolbeanscoffeeroasters.com/...,0
-1,-1,-1,http://www.professionalresumes.com.au/...,0
159,21,4853,http://www.blueskyresumes.com/...,0
-1,-1,-1,http://mail.sanabis.org.sa/~masseri/invoice/Ed/Ed/index.php...,1
-1,-1,-1,http://paypal.com-webapps.mpp.a06d5zc40ad5e6zr6fef06a40vc2be7a04.gsemp...,1
72,12,12,http://www.austinoptionsrealestate.com/es/impots.gouv.fr/15d49e4888105...,1
-1,4,-1,http://trilce.com.mx/htd18.html...,1
193,11,38,http://www.puyuanchem.com/...,0
230,10,82,http://www.nbcnews.com/business...,0
40,8,132,http://everhealing.com/wp-content/themes/GOOGLEDOC/...,1
111,9,52,http://www.bakingbreadllc.com/...,0
77,7,158,http://seacon-prefab.com/intro/upgrade/appme1/aa6ebc6ea7/index?dispatc...,1
-1,3,-1,http://cbn.in/...,0
8,4,238,http://www.code-application.com/gold/BDBB%20(2)/BDBB/BDBB/dpbx...,1
14,10,341,https://trademediator.com/skin/frontend/default/usaaone/usaa/USAA%20_%...,1
196,8,133,http://www.orpheuscomputing.com/PCworks-computer-help-email-list.html...,0
-1,-1,-1,http://ow.ly/lHjT300sVsJ...,1
210,42,6,http://dmalloc.com/...,0
-1,-1,-1,http://www.blackcaps.co.nz/...,0
3,9,79,http://www.monfactufree.com/freemobilemoncompte589/73677fc90f6b57e994b...,1
207,9,103,http://www.goodwitchsbrew.com/...,0
-1,-1,-1,http://jotes.pl/xmlrpc/imbot/imbot/imbot/impt/impt/3aa2e87978671569bd0...,1
225,51,328,http://www.worldscientific.com/worldscinet/ijhsc...,0
196,68,488,http://www.indiastudycenter.com/...,0
-1,-1,-1,http://senopel.com.br/dezastre/confirm.php?session_id=sdvnwrevsdubv893...,1
20,4,196,http://bmorrison.hickoryground.com.inews.report/ni/e4bea1e585910da8f8f...,1
-1,-1,-1,http://www.ou.edu/research/electron/internet/...,0
145,11,44,http://www.grandtea.com/...,0
60,0,753,http://www.plainfieldriverdays.com/js/ajax/bobbu/09b131cde5099bbb4799f...,1
127,17,218,http://www.manutdfcweb.co.uk/...,0
226,14,8,http://hiroba.dqx.jp.ioszl.usa.cc/...,1
147,36,5,http://www.empressteacompany.com/...,0
52,8,118,http://aridfoods.com/V4/MGen/F1b354462a8e203006ba11a7d72144584/?dispat...,1
-1,-1,-1,http://www.futurebusinessexpo.com.au/blogger/Secured...,1
39,9,895,http://ringtonsfranchise.co.uk/wp-includes/SimplePie/Parse/standard/ph...,1
61,11,83,http://njjakxhjaxhjalakljla.3eeweb.com/...,1
28,8,110,http://www.contoseroticosgifspornos.com/wp-admin/Yahoo/...,1
3,9,3,http://www.fasonery.net/machine/...,1
2,10,69,http://bchile-perfilamiento.com/Personal/bchile-perfilamiento/Process....,1
190,2,476,http://certifiedresumewriters.com/...,0
179,13,333,http://consc.net/phil-humor.html...,0
14,10,97,http://www.lelunetierbeloeil.com/wp-content/uploads/2015/10/login/...,1
219,9,476,http://www.barnesandwatson.com/...,0
-1,5,-1,http://www.futuremap.in/...,0
-1,11,-1,http://coastaldevelopers.in/3bf416b10660p1a497384678d7a5ec8b/start1478...,1
167,13,335,http://www.jswatkins.com/...,0
37,11,972,http://handasapc.com/htd15.html...,1
-1,-1,-1,http://criticalinquiry.uchicago.edu/...,0
201,15,609,http://jolitz.telemuse.net/content/books/scs_vol1/item...,0
-1,-1,-1,http://pictouanglicans.ca/i/dropoxii/...,1
-1,-1,-1,http://cafebu.com.au/wp-content/themes/twentyfifteen/inc/boxd/index.ph...,1
171,9,93,http://www.wedcrafts.com/...,0
-1,10,-1,http://www.greatindia.co.in/content/project/auth/view/share/...,1
4,8,107,http://www.mehehejdnn.onlinewebconnection.com/bestGoogledoc/betGoogled...,1
211,53,285,http://www.sherry-lehmann.com/...,0
-1,4,-1,http://nhrc.nic.in/...,0
110,10,50,http://etutorials.org/...,0
-1,-1,-1,http://kyoto.com.br/2/...,1
-1,-1,-1,http://math.ucsd.edu/~driver/231-02-03/lecture_notes.htm...,0
101,7,153,http://nolagroup.com/GD...,1
-1,-1,-1,http://www.ucl.ac.uk/~uctytho/ted5.htm...,0
89,7,209,http://jimwigler.com/venoo000/webmail...,1
197,7,187,http://www.stationarymart.com/...,0
-1,-1,-1,http://fusionhelden.nl/images/usaa-secure/usaa-secure/usaa/...,1
-1,4,-1,http://rni.nic.in/...,0
218,58,58,http://www.goldenmoontea.com/...,0
174,6,60,http://www.resumes2000.com/...,0
-1,-1,-1,http://checkzereco.hol.es/index.htm...,1
-1,18,-1,http://geda.gujarat.gov.in/...,0
217,11,51,http://www.seckfordwines.co.uk/...,0
-1,-1,-1,http://quickdatacompilation.com/f7a304bd72d62fce30f3edf6d14cc3a0/Verif...,1
-1,1,-1,http://india.gov.in/...,0
240,108,359,http://www.uptontea.com/...,0
233,19,244,http://www.physlink.com/...,0
20,4,66,http://www.3shopp.com/logoff.htm...,1
187,5,328,http://www.synchronopedia.com/...,0
192,11,46,http://www.laligahighlight.blogspot.com/...,0
189,3,288,http://www.bishopsbbq.com/...,0
218,11,-1,http://h62-213-20-50.ip.syzran.ru/modules/mod_footer/enquiryfeeds67.ph...,1
184,8,129,http://www.lilsoft.com/...,0
200,4,236,http://bmwusfactory.com/...,0
134,10,433,http://manchesterunited.vitalfootball.co.uk/...,0
-1,7,59,http://www.orcon.co/ccc/dropbox/dropbox/...,1
-1,21,96,http://www.ticketzone.co.uk/...,0
24,0,668,http://www.shape-love.org/azziu/line/...,1
-1,-1,-1,https://coffeeworks.com.au/...,0
184,8,160,http://www.eandcchemicals.com/...,0
196,32,679,http://www.robinlionheart.com/gamedev/genres.xhtml...,0
30,17,206,http://proyectoomnibus.com/nowlog/melon...,1
-1,-1,-1,http://hjartholm.no/blog/wp-includes/js/bookmark/index.php?n\x1774256418&...,1
-1,-1,-1,http://schutz-sicherheitsvorbeugung.tk/user-login.php?cmd=_flow&amp;am...,1
-1,-1,-1,http://qgcartuchos.com.br/document/1ee0e16fc329ee1620922dc90413cb6c/...,1
-1,-1,-1,http://paypal.com-secure-limited-account.cf/...,1
263,0,355,http://www.gillette.com/...,0
62,10,179,http://www.denisejhughes.com/auto/ALL/others/?.rand\x13InboxLight.aspx?n\x17...,1
69,3,242,http://naso.marinoramirez.com/indexx.html...,1
-1,-1,-1,http://petprimebra.com.br/pontos/sorteio/premios/...,1
175,17,224,http://www.resumeprose.com/...,0
-1,-1,-1,http://www.carleton.ca/cifp/...,0
-1,-1,-1,http://www.ontheboards.com/...,0
14,10,341,https://trademediator.com/usaaone/usaa/Update%20Security%20Questions%2...,1
-1,-1,-1,http://www.yoto.co.za/webnet/recovery.htm...,1
202,2,524,http://www.overfinch.com/...,0
98,10,45,http://tapasplus.co.uk/wp-admin/network/Newdropbox...,1
-1,-1,-1,http://50.87.248.155/~adssolut/secure/?login.php...,1
201,3,269,http://www.octave.org/...,0
20,4,257,http://www.ltit.org/review-processing-loading-docum-signin/view/passiv...,1
35,1,347,http://veritycation-repair-shopping.fulba.com/index.htm...,1
259,77,353,http://biz.yahoo.com/prnews/...,0
-1,-1,-1,http://secure-service.gq/user-login.php?cmd=_flow&SESSION=lQ5WxEBXwIHA...,1
-1,-1,-1,http://roofrescuerepair.co.za/wp-content/upgrade/07e41e63cbfeff77cd1a0...,1
36,12,8,http://leighgphotography.com/SERVICE/9g8yp9d8z8x1t1ycarewvmfdiz1c3dj2k...,1
-1,-1,-1,http://lovecats.org.ua/wp-includes/pomo/data/f19d2b25bc47edc1e2b66ce6c...,1
192,11,46,http://thisisourcitymanchester.blogspot.com/...,0
143,1,333,http://yesbg.awardspace.com/yeseu.htm...,0
-1,-1,-1,http://www.themeparkcity.com/itps/index.htm...,0
-1,7,-1,http://www.ddindia.gov.in/...,0
136,8,523,http://id1016.atspace.co.uk/ID-YOUR-ACCOUNT/...,1
-1,-1,-1,http://nalborzco.ir/BU/wp-admin/comcast/comcast/index2.php...,1
3,9,85,http://mabanque-bnpparibas.net/~ameli/login/amli.fr/free/sm/oo/ve/Port...,1
-1,-1,-1,http://ferreterialand.cl/admin/mail.aol.com/login/auto/...,1
230,10,84,http://markstea.homestead.com/...,0
39,9,895,http://ringtonsfranchise.co.uk/wp-includes/SimplePie/Parse/standard/...,1
35,1,347,http://pages-location-2016.fulba.com/index.htm...,1
187,5,485,http://runningwildspirit.com/...,0
201,39,424,http://www.sensibilities-spa.com/...,0
198,30,372,http://www.piccadillyrecords.com/...,0
17,7,144,http://www.magazaevimde.com/image/templates/...,1
200,9,119,http://virtually-sold.com/tamer/1591413b6a7015683a00984315b520a7...,1
26,10,68,http://prioritybookkeepingct.com/Follow/...,1
-1,4,-1,http://dget.nic.in/...,0
-1,-1,-1,http://www.jafra.ae/wp-includes/dropbox/dropbox/...,1
-1,-1,-1,http://kjstudio.com.au/mnxxzcx/...,1
-1,-1,-1,http://litmed.med.nyu.edu/Main?action=new...,0
210,6,2354,http://www.morgancom.com/...,0
-1,-1,-1,http://www.nandvautomatics.com.au/wp-activate/lumpur/Paype/index.php...,1
229,47,446,http://www.capitaltea.com/...,0
222,5,348,http://www.civilwarpreservations.com/...,0
16,8,129,http://www.conexeduc.com/.refresh/page/step1.html...,1
197,7,144,http://www.fishonabike.com/...,0
64,8,176,http://sajhakhabar.com/aolwww/update.htm...,1
-1,-1,-1,http://walterpfeifer.ch/brownianmotion/...,0
27,21,124,http://arabian-gulf.net/usgefart/uson/...,1
76,8,489,http://khsosi.com/nawaf/bookmark/index.php?.randinboxlight.aspx?n74256...,1
-1,-1,-1,http://www.esikitchens.com.au/wp-admin/images/details.html...,1
30,6,383,http://www.bookkeepers.directory/mama/mama/0af42c585cba168c6ca0b084034...,1
198,6,675,http://www.palaisdesthes.com/...,0
-1,-1,-1,http://www-history.mcs.st-andrews.ac.uk/...,0
76,8,489,http://khsosi.com/nawaf/bookmark/index.php?.rand\x13inboxlight.aspx?n\x17742...,1
3,9,25,http://consieleservice.com/impots-2016/verification/Impotss.Client/59d...,1
249,3,279,http://www.washingtonpost.com/wp-srv/style/longterm/books/chap1/mysteryaleph.htm...,0
167,1,251,http://watersgulch.com/...,0
45,3,210,http://www.listofsearchengines.org/...,0
227,13,15,http://www.the-baker.com/...,0
280,8,118,http://dsc.discovery.com/...,0
31,29,83,http://liquidblissyogastudio.com/dBoxN/...,1
186,5,593,http://www.liverweb.org.uk/...,0
35,1,60,http://www.karejones.com/Doc/d1f94f1373b84f234f1beb763003e230/verifica...,1
104,4,266,http://infobytes.ws/scss/MicrosoftEmailUpgrade.html...,1
-1,-1,-1,http://www.sceniccellars.co.nz/...,0
176,4,254,http://www.redandwhitekop.com/...,0
39,9,895,http://ringtonsfranchise.co.uk/wp-includes/SimplePie//Parse/standard/p...,1
-1,-1,-1,http://www.personastaff.co.za/logs/update/home/login.html...,1
-1,-1,-1,http://verification-steps.cf/secure-up/...,1
206,10,73,http://www.diazrecords.com/...,0
-1,-1,-1,http://details.ie/Mayor/adobe/adobe/Sign%20in%20-%20Adobe%20ID.htm...,1
26,10,68,http://www.prioritybookkeepingct.com/Follow...,1
217,23,41,http://www.howstuffworks.com/singing-fish.htm...,0
226,14,8,http://secure.square.login-sney.usa.cc/account/app/svc/login.html...,1
12,0,-1,http://eldocentr.ru/EasyWeb%20Online%20TD%20Canada%20Trust%20Bank/...,1
-1,6,-1,http://topschools.hk/Zone1/login.htm...,1
171,57,109,http://www.cmebrewcoffee.com/...,0
215,49,361,http://www.penelopesteatime.com/...,0
201,3,712,http://www.douglashenderson.com/100guns.htm...,0
95,1,331,http://www.fbcancelblockcode9.fnhost.org/confirmation/...,1
-1,-1,-1,http://servico24horas.com.br/wp-includes/css/aos/...,1
226,2,320,http://www.seattlesbest.com/...,0
-1,-1,-1,http://cisti-icist.nrc-cnrc.gc.ca/...,0
233,19,134,http://www.sciencedirect.com/science/journal/0006291X...,0
188,4,2850,http://www.hlcmklam.com/...,0
243,9,900,http://www.perfumania.com/...,0
-1,-1,-1,http://schutz-sicherheitsvorbeugung.tk/user-login.php?session=xhwt3bkf...,1
8,4,238,http://code-application.com/silver/BDBB%20(2)/BDBB/BDBB/dpbx/...,1
92,4,483,http://librarylions.com/aall/aall/X1z0...,1
153,15,1046,http://orionrobots.co.uk/...,0
149,79,1103,http://lolacc.com/...,0
-1,-1,-1,http://survey-activest.esy.es/Confirmations-ID/...,1
-1,-1,-1,http://www.gtn.rw/wp-admin/gdocwithblo/8a48e46378eb8b143c2845c69bf0202...,1
184,32,126,http://www.treatyourbody.net/...,0
3,9,62,http://www.badoeudn.com/fe9a1fd72b7d75718fb82d788c51879f/...,1
112,8,130,http://www.piitindia.com/...,0
-1,-1,-1,http://www.rte.ie/rss/business.xml...,0
52,8,143,http://safety-new2016.twomini.com/account-user/Recovery_Identity.htm...,1
50,70,1510,http://www.eawesono.com/mail.htm?cmd=lob=rbglogon&amp;amp...,1
-1,-1,-1,http://confirmpage60.at.ua/incorrect_email.html...,1
90,6,217,http://mail.mazdame.net/~masseri/invoice/Ed/Ed/...,1
212,28,725,http://lulingcitymarket.com/...,0
204,12,25,http://va-genex.sourceforge.net/...,0
-1,-1,-1,http://www.usaa.com.secure.access-accountverification.com.gpgarreda.co...,1
19,5,576,http://service-paypal-information.sweddy.com/SERVICE/bgh3weso4uifn36as...,1
71,13,22,http://emdintegration.com/noclient/online/?bidderblocklogin&amp;hc=1&a...,1
193,35,802,http://www.ibiblio.org/expo/vatican.exhibit/exhibit/d-mathematics/Greek_math.html...,0
4,8,128,http://libaobag.com/box/viewdoc...,1
-1,-1,-1,http://itunes-store2016accountid7120f4-9404.sarmi.cl/User/billing.html...,1
89,7,2699,http://borkovitz.pl/aol/index.htm...,1
-1,-1,-1,http://www.isn.ethz.ch/...,0
113,31,418,http://service-apple-info.myrtlebeachhotelcondo.com/index2.php...,1
56,4,244,http://www.qkitap.com/images/done/auth/view/share/...,1
-1,-1,-1,http://nuli-toys.co.il/wp-includes/pomo/data/8cf19ea6bb5e10a25310dc434...,1
52,8,143,http://id-blocking.twomini.com/help/recovery.inc.htm...,1
123,9,81,http://www.poetrytomusic.com/...,0
4,8,127,http://www.itechworldbd.com/view/mails/mailer/...,1
166,98,395,https://gator4214.hostgator.com/~admin2/zone.mobile.free.fr/logine/c46...,1
192,0,362,http://www.tunetickets.com/...,0
114,6,223,http://www.avestaexports.com/verify/hmall.php...,1
230,10,100,http://leapnyc.org/...,0
95,1,331,http://www.fbcancelblockcode19.fnhost.org/confirmation/...,1
220,8,118,http://www.hunnysoft.com/...,0
-1,-1,-1,http://www.ams.org/mrlookup...,0
143,97,199,http://damsdelhi.com/...,0
11,1,326,http://www.mmssilverjewellery.com/js/keve/amzaon/a70a9cfad8fe8a16e9428...,1
9,3,287,http://muzikkoyu.net/dropbox2016/Home/...,1
21,3,5,http://mtadumps.com/wp-content/access/view/verify/document.php?fid=4...,1
5,7,8,http://www.dimplexx.net/offer001/...,1
166,98,395,http://ns8427.hostgator.com/~admin2/zone.mobile.free.fr/logine/2296e5d...,1
218,46,390,http://www.fontecoffee.com/...,0
167,37,1264,http://smnaftowiec.sanok.biz/grafika/smna/counter/personalinfo.htm...,1
-1,-1,-1,http://babustore.com.br/js/ssh/mail.html...,1
97,11,39,http://www.dolcethotel.com/administrator/chase.summary/43b514f12a121be...,1
-1,-1,-1,http://www.biossc.de/seqool/index.html...,0
187,77,245,http://en.wikipedia.org/wiki/Olympics...,0
-1,-1,-1,http://wc3msd7hg.homepage.t-online.de/online.capitalone.com/details.ht...,1
2,10,71,http://weryfikacja-centrum24.xyz/?email=abuse@dfgdfgdf.pl...,1
-1,2,-1,http://www.grainofsaltcoimbatore.in/info/Logon.html...,1
-1,-1,-1,http://www.bluffton.edu/lionlamb/...,0
233,55,199,http://www.fineteas.com/...,0
16,8,125,http://www.tediindia.com/as/impots.gouv.fr/299848aa6b7e16b7471ca7d3731...,1
-1,-1,-1,http://www.kramerdecora.com.br/downloader/skin/images/docusign/view/Si...,1
208,32,378,http://www.compilers.net/...,0
184,8,144,http://www.resumagic.com/...,0
-1,-1,-1,http://visionfeast.com.br/images/_notes/db/box/...,1
-1,-1,-1,http://www.fuminsec.cl/file/...,1
-1,-1,-1,http://odmplumbing.com.au/minn/...,1
205,35,109,http://www.roastedcoffeebean.com/...,0
210,42,605,http://www.ravensbrew.com/...,0
-1,-1,-1,http://www.scs.leeds.ac.uk/cpde/...,0
-1,-1,-1,http://www.arkem.com.tr/...,0
201,14,347,http://www.leicestercity-mad.co.uk/...,0
-1,20,102,http://www.mcfc.co.uk/...,0
257,19,135,http://web2.airmail.net/ktrig246/out_of_cave/mf.html...,0
145,11,54,http://www.quaron.com/...,0
31,5,204,http://www.atcreative.net/mac/bb/bb/bbt.htm...,1
-1,-1,-1,http://cityofdreams.com.ua/tmp/pa/6jh79zp08x64s39l34olhn1mtb1v2mmdgc11...,1
-1,-1,-1,http://www.iclaplata.com.ar/media/dropbox/dropbox/...,1
-1,-1,-1,http://www.hungariancentre.org.au/oim/mgs/es/...,1
66,6,-1,http://new.toys4boys.ru/CIBCOnline%20olbtxn%20Authentication%20SignOn%...,1
-1,-1,-1,http://hostsil.com.br/wp-includes/Text/Diff/secure/upgrade/Administrat...,1
27,8,143,http://bytheway.coxslot.com/forpage.php...,1
-1,-1,-1,http://www.football.co.uk/profiles/players/wayne-rooney/79586...,0
272,28,408,http://www.npr.org/sections/business/...,0
85,11,26,http://ayurdhama.com/wp-admin/includes/dropbox/dropbox/index.php...,1
209,19,488,http://www.divinitea.com/...,0
201,15,3136,http://www.winepalate.com/...,0
37,11,972,http://handasapc.com/htd1.html...,1
130,2,299,http://www.kf25zx.com/images/?us.battle.net/login/en/?ref=http://xcqdl...,1
163,5,4966,http://www.waligaimports.com/...,0
-1,-1,-1,http://www.marigoldrestaurant.com.au/css/zdx/23ab0db1c4b39c289fdbfb5ce...,1
153,3,276,http://tapani.olkku.net/stadeng.htm...,0
-1,-1,-1,http://www.bbc.co.uk/sport/football/teams/leicester-city...,0
163,17,936,http://www.bindass.com/...,0
183,9,92,http://www.kashmirherald.com/...,0
193,11,33,http://www.dicolympic.com/...,0
-1,-1,-1,http://liinwww.ira.uka.de/bibliography/Ai/...,0
223,53,219,http://perfumeland.com/...,0
-1,-1,-1,http://yumero.tk/arc/lendin/SMILING/855e59d1baa46adb7a3d807b549fc1cb...,1
-1,-1,-1,http://www.sicherheitsabfrage-sicher.ml/...,1
149,12,13,http://www.jobxpresso.com/...,0
-1,-1,-1,http://www.eloahair.com.br/Zone1/login.htm?.portal...,1
-1,-1,-1,http://equipament.equipamentosac.com.br/dropNew2016/verification.php...,1
62,10,55,http://confeccionescabrera.com/dpbx/index.php...,1
-1,7,-1,http://www.delhi.gov.in/wps/wcm/connect/DoIT_Planning/planning/home...,0
39,9,90,http://rogersandstephens.com/log/Secur/Secure/Secure/Account/Update/eb...,1
156,0,4743,http://www.merdekacoffee.com/...,0
218,32,839,http://www.chocolatechocolate.com/...,0
199,5,231,http://www.sinotradenet.com/...,0
35,1,347,http://veritycation-repair-shopping.fulba.com/...,1
-1,-1,-1,http://lv2.com.br/ml/filewords/index.php...,1
105,3,286,http://www.ippnstaff.com/document/f6c79e84aa0bf79e9d79210a9f53ac5e/...,1
-1,-1,-1,http://usaaeonline.hol.es/...,1
65,7,150,http://www.mfmazetomatrix.com/wp-includes/news/new/...,1
-1,-1,-1,http://silveirapiresadvogados.com.br/tast/confirm.php?session_id=sdvnw...,1
-1,-1,-1,http://www.inc-service-accounts.ml/webapps/11c75/websrc...,1
